dimension,vertices,max_bit_length,epsilon,time_mosp,time_fptas,eval_mosp,eval_fptas
10,500,500,0.2,442,23,956729384464633838712721582342464552555158935677687433224433344651624755302722537432513928370160233728227628440066201627485994328067733658536042399,956729384464633838712721582342464552555158935677687433224433344651624755302722537432513928370160233728227628440066201627485994328067733658536042399
10,500,500,0.2,447,30,22213362848581856045092808214345463517335600973305081275087906332810382618551992917874833275757906051371741199432336010069228401293389207150474808824,22213362848581856045092808214345463517335600973305081275087906332810382618551992917874833275757906051371741199432336010069228401293389207150474808824
10,500,500,0.2,465,14,19564724375671704958091089361774198486675319644616105171731435274477089788937553004427639295334353163244823445278408234275312180758064314562174642,19564724375671704958091089361774198486675319644616105171731435274477089788937553004427639295334353163244823445278408234275312180758064314562174642
10,500,500,0.2,457,14,28048864489237426308498214306367341836197103238492265910889032360586347177335771438683326400827558862928110059307924485591313783690965158320749725,28048864489237426308498214306367341836197103238492265910889032360586347177335771438683326400827558862928110059307924485591313783690965158320749725
10,500,500,0.2,436,12,19564724375671704958091089290970592886187550108741639520563692315464812627045806126868029915851991066153202066536045864234126986047169632953690213,19564724375671704958091089290970592886187550108741639520563692315464812627045806126868029915851991066153202066536045864234126986047169632953690213
10,500,500,0.2,459,11,975725451255837639467056982019092538291967576308075037355066351222635091172573678936750179146155391001331902348106358579854372675254504952435022,975725451255837639467056982019092538291967576308075037355066351222635091172573678936750179146155391001331902348106358579854372675254504952435022
10,500,500,0.2,441,26,2346545393344981080459839598127798511722196327540454191547992086433454878482804626425794955518906031316194733545465846499778715503149841934991705065,2346545393344981080459839598127798511722196327540454191547992086433454878482804626425794955518906031316194733545465846499778715503149841934991705065
10,500,450,0.2,413,21,187558451264963787756352755898887290061553829710298067480573406766630059298354397776081763350255603150897751873412725051575399202622,187558451264963787756352755898887290061553829710298067480573406766630059298354397776081763350255603150897751873412725051575399202622
10,500,450,0.2,407,11,4942496338162980931082833556218281684682207075752528151738367029681010783429632329585240096834058861275922777147397631623543871075,4942496338162980931082833556218281684682207075752528151738367029681010783429632329585240096834058861275922777147397631623543871075
10,500,450,0.2,385,10,137908163982782173957534444686274998209911230853045490067989039544253180696373013214914156730597588806914522419689730789582125,137908163982782173957534444686274998209911230853045490067989039544253180696373013214914156730597588806914522419689730789582125
10,500,450,0.2,381,25,1379710548924934849832553304836329508713647435529428232643224526631374504357357537522832766681551192633599490672402151732697522314262,1379710548924934849832553304836329508713647435529428232643224526631374504357357537522832766681551192633599490672402151732697522314262
10,500,450,0.2,432,21,187533610066290541576883418978486489182635185823074024795143788923396676264600129465481689896881542108878213024680808091385097304313,187533610066290541576883418978486489182635185823074024795143788923396676264600129465481689896881542108878213024680808091385097304313
10,500,450,0.2,404,25,2760041766719077307727748398837417805945197122559543430190020044753038256207501627241407528453875037202973664948375516282939394689001,2760041766719077307727748398837417805945197122559543430190020044753038256207501627241407528453875037202973664948375516282939394689001
10,500,450,0.2,426,9,2459138259033034972707052239350454720509785243860357214694007515977240785970840983811511834756141926454274662263905401193,2459138259033034972707052239350454720509785243860357214694007515977240785970840983811511834756141926454274662263905401193
10,500,450,0.2,377,23,2757064573543274727383354982391654217695024456311135012531315417646749431434608690543342480143502200063970892147332031173814338113873,2757064573543274727383354982391654217695024456311135012531315417646749431434608690543342480143502200063970892147332031173814338113873
10,500,450,0.2,367,9,109341522330242515602240534101255293689396091514829948556714693115709834761759790264215835479408908657232411519016375735906343941,109341522330242515602240534101255293689396091514829948556714693115709834761759790264215835479408908657232411519016375735906343941
10,500,450,0.2,369,13,109341489488777390894921884827744653205903662882757087970114244371054452909854109103563375849783260966459802750973228991652076221,109341489488777390894921884827744653205903662882757087970114244371054452909854109103563375849783260966459802750973228991652076221
10,500,400,0.2,534,40,1305938625311714105078925483650544407963322738178039679976879561789809962209194979701534304794839605473985081069759436502,1305938625311714105078925483650544407963322738178039679976879561789809962209194979701534304794839605473985081069759436502
10,500,400,0.2,521,20,1323471354941939233231424253820843819866535621070196556053888284790085654378901403316663816712778792870760501409116352,1323471354941939233231424253820843819866535621070196556053888284790085654378901403316663816712778792870760501409116352
10,500,400,0.2,578,9,312547452388111775844850536511706303404189578326902367012309078580653046672651710507560950525663178000636811402,312547452388111775844850536511706303404189578326902367012309078580653046672651710507560950525663178000636811402
10,500,400,0.2,522,9,36292562418508377168047012053414389317663353541908788819818084038910589491978047631923951847100112604803067177243,36292562418508377168047012053414389317663353541908788819818084038910589491978047631923951847100112604803067177243
10,500,400,0.2,527,13,15350477862914087075386868226032739361946057226424314916574469720220727055183670061794639486384703549965871190137760,15350477862914087075386868226032739361946057226424314916574469720220727055183670061794639486384703549965871190137760
10,500,400,0.2,534,11,114337645755080963735919354727617402896652142195809990021406765761407229535558835981510837078925614192700090952238,114337645755080963735919354727617402896652142195809990021406765761407229535558835981510837078925614192700090952238
10,500,400,0.2,528,25,2335689229636131898050437972832014379922978757399016694525423306917209866053687444749249878768074599331696213297998964,2335689229636131898050437972832014379922978757399016694525423306917209866053687444749249878768074599331696213297998964
10,500,400,0.2,563,16,72367117631891977121027356804274283521671976843094214204673549470905962948398056862700798461102359357769411022101656,72367117631891977121027356804274283521671976843094214204673549470905962948398056862700798461102359357769411022101656
10,500,400,0.2,509,11,54705468252564440694914698099080419675141434534899045156252966583075155444315355078640570500503219978102451129281,54705468252564440694914698099080419675141434534899045156252966583075155444315355078640570500503219978102451129281
10,500,400,0.2,561,16,52693997960164084266984921712120687147992354950614693454811736032918478256250206565416000753533413052003978924265825,52693997960164084266984921712120687147992354950614693454811736032918478256250206565416000753533413052003978924265825
10,500,350,0.2,271,17,828805645758904764263177048226195076967665716362841378667983376830933956010417060565405972140832392848,828805645758904764263177048226195076967665716362841378667983376830933956010417060565405972140832392848
10,500,350,0.2,281,10,523741207331544731342164343678866990588619711541050413128085590131125448226226810768463038832296417,523741207331544731342164343678866990588619711541050413128085590131125448226226810768463038832296417
10,500,350,0.2,276,16,523741207331544731342164343678866417263336153592829789127276536715938755110174308181961522907397488,523741207331544731342164343678866417263336153592829789127276536715938755110174308181961522907397488
