dimension,vertices,ave_degree,epsilon,time_mosp,time_fptas,eval_mosp,eval_fptas
8, 1000, 4, 3.6, 516, 19, 484220405006678765213101227321379218410522670572502121654126082639073096211744488271347235270259996238433127537073920350862889827367962350448161386220618107076380625622866715129174640938238324071851691454481813844694216740369930443894211446145974436845091102032153896324330018504526, 484220405006678765213101227321457669139085412902621379621632381782479883116038858436833964352299995851183329762919400594207246540388927018512680473185031738982171010003023176021623705959509501384143057811849279340523243016810100457654430149666618668578042977752455132504614794816710
8, 1000, 4, 3.6, 489, 20, 711356699767493842611679421765972897046386003803886809419114195950232847863838942215356826961325672688455655771245528188252309796491260382626961864856935325026455788101676620458555446058305131802233062341549307554033414589412520122098539857284619911851285361305329106770, 711356699767493842611679421765972897046386003803886809419114195950232847863838942215356826961325672688455655771245528188252309796491260382626961864856935325026455788101676620458555446058305131802233062341549307554033414589412520122098539857284619911851285361305329106770
8, 1000, 4, 3.6, 536, 26, 4336765114847461140870702965904271075162023243151590327092253975202984907088265628774913708171551656246022007497739560791345433155946788159846599277237319337129296566180106248404754053755359247720181691364268351966325982921920175850266157954589611159660225231401640580676873149568410817822, 4336765114847461140870702965904271075162023243151590327092253975202984907088265628774913708171551656246022007497739560791345433155946788159846599277237319337129296566180106248404754053755359247720181691364268351966325982921920175850266157954589611159660225231401640580676873149568410817822
8, 1000, 4, 3.6, 637, 16, 230315011642607139471129155859003592678938962774882263816150393444888998154013346385828179941145620916505660019142486240267669980373951894362339005603444118267616975614811755413557581036325686824976925433433463944079789488769877799511418566975420000995286267605213192906708361410740, 230315011642607139471129155859003592678938962774882263816150393444888998154013346385828179941145620916505660019142486240267669980373951894362339005603444118267616975614811755413557581036325686824976925433433463944079789488769877799511418566975420000995286267605213192906708361410740
8, 1000, 4, 3.6, 249, 18, 803143007938448992647026198171140900422439740239747705368136611455895920879847957233064589554181477689031012862562153129154805255935846659136536380170292916338453411380260492454548096053556665316920992088005548255886635211436635105815522597431038476785186776822976062098344503856759128, 803143007938448992647026198171140900422439740239747705368136611455895920879847957233064589554181477689031012862562153129154805255935846659136536380170292916338453411380260492454548096053556665316920992088005548255886635211436635105815522597431038476785186776822976062098344503856759128
8, 1000, 4, 3.6, 865, 29, 128916827825968673992385131229919602976272568508662657293978401790937685444279994461386042883292737454118337609052853157835481504612041751121238250647594579090752179878070258876606289855546873080516332887864783388297250058341737898755853095309620683256505428749540634574849567024608996895158175, 128916827825968673992385131229919602976272568508662657293978401790937685444279994461386042883292737454118337609052853157835481504612041751121238250647594579090752179878070258876606289855546873080516332887864783388297250058341737898755853095309620683256505428749540634574849567024608996895158175
8, 1000, 4, 3.6, 409, 39, 5551001595387661385845962626702679547674195294683756819799319249963551989496316272803087663549113030459671924029669754509870173665919907524696881527460735984801494502636986968983682001119937090066018965138059359695198375480997104395948129687345098567543127446450983371536063072961637184922920820968, 5551001595387661385845962626702679547674195294683756819799319249963551989496316868227605676174605344518214377108359464789181889752916256517266382476816671531371741765045901995332645375523945165971265310705637901045937738416550431895298331985397309443798774831214677498159552285348191832090210418669
8, 1000, 4, 3.6, 484, 20, 10578484169027360820597919534491606945428885159084766177612310117952367787292592209642724913589935325663543056646244333095233766324287973398920505111209700341344937176941139329031816172978708602225514055826748335317141315284072725312199181156783510350831514312144038246998847267150203, 10578484169027360820597919534491606945428885159084766177612310117952367787292592209642724913589935325663543056646244333095233766324287973398920505111209700341344937176941139329031816172978708602225514055826748335317141315284072725312199181156783510350831514312144038246998847267150203
8, 1000, 4, 3.6, 662, 16, 72291799265293770488366564153805466089048879947820053696009835378967918962666179848940805395697546040243469713430265930684813760725153826434590864760249481805982982619173096756445229180565272071116524863265653449965851866083392619935459114242674995385827334769394385278741730453357955818787, 72291799265293770488366564153805466089048879947820053696009835378967918962666179848940805395697546040243469713430265930684813760725153826434590864760249481805982982619173096756445229180565272071116524863265653449965851866083392619935459114242674995385827334769394385278741730453357955818787
8, 1000, 4, 3.6, 368, 22, 152304080147928144363892450741024436869175624038755815435399355543597789641657353880414734859488526549799812895682924105801219224453012707228762729644662442249476026226631896933352081583479783496784999528515739261036528519005430029118322086548114202751896089321627257112246936919364876155, 152304080147928144363892450741024436869175624038755815435399355543597789641657353880414734859488526549799812895682924105801219224453012707228762729644662442249476026226631896933352081583479783496784999528515739261036528519005430029118322086548114202751896089321627257112246936919364876155
8, 1000, 4, 3.6, 544, 19, 5412773395749096240899815777067281114502934714867864725818645098459870322070135993110019451866745315148238366006358011187426910234264645165712294822343992043968290559740583317555237279801726050905749323121850984818809605544158521863037498254157701556768846693981823264485249711408954406, 5412773395749096240899815777067281114502934714867864725818645098459870322070135993110019451866745315148238366006358011187426910234264645165712294822343992043968290559740583317555237279801726050905749323121850984818809605544158521863037498254157701556768846693981823264485249711408954406
8, 1000, 4, 3.6, 447, 31, 138324576192584400783990588820531755567027881430151804215623742775079154200638784025105390869204550659752172493998460038169619936384622175226268706785723508363188484429094407282321618366654529019373353215129895773084289354181600203738930547065026742802744505291749914425891436697945738779959027031, 138324576192584400783990588820531755567027881430151804215623742775079154200638784025105390869204550659752172493998460038169619936384622175226268706785723508363188484429094407282321618366654529019373353215129895773084289354181600203738930547065026742802744505291749914425891436697945738779959027031
